Image File,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,x,y
37.56082392364755_126.9224460250094_1_180.jpg,0.146,0.0008,0.7097,0.0,0.0,0.0046,0.0,0.0017,0.0415,0.001,0.0768,0.0,0.0,0.0135,0.0033,0.0,0.0,0.0,0.0009,126.9224460250094,37.56082392364755
37.56409829209557_126.9263193761954_1_180.jpg,0.3513,0.0395,0.2451,0.0,0.0105,0.009,0.0,0.0035,0.2373,0.0162,0.0434,0.0114,0.0,0.0052,0.0,0.0,0.0,0.0267,0.0009,126.9263193761954,37.56409829209557
37.55995168600325_126.9157496976128_1_180.jpg,0.3635,0.0418,0.3118,0.0,0.0175,0.0001,0.0006,0.0058,0.1764,0.0,0.0773,0.0,0.0,0.0048,0.0004,0.0,0.0,0.0,0.0,126.9157496976128,37.55995168600325
37.56717811399494_126.9166532522753_0_0.jpg,0.4352,0.01,0.0428,0.0171,0.0517,0.0041,0.0,0.009,0.0039,0.0008,0.3919,0.0013,0.0,0.0307,0.0014,0.0,0.0,0.0,0.0,126.9166532522753,37.56717811399494
37.55977503570564_126.9215002957862_0_0.jpg,0.1922,0.0001,0.6186,0.0,0.0,0.0001,0.0,0.005,0.0002,0.0023,0.1445,0.0284,0.0004,0.008,0.0,0.0,0.0,0.0,0.0003,126.9215002957862,37.55977503570564
37.56185263276442_126.9272115632146_0_0.jpg,0.339,0.009,0.1817,0.0,0.0035,0.0089,0.0008,0.0048,0.0184,0.0,0.3302,0.0045,0.0,0.098,0.0,0.0013,0.0,0.0,0.0,126.9272115632146,37.56185263276442
37.55771121344809_126.922819096205_0_0.jpg,0.4106,0.0321,0.1915,0.0,0.0001,0.0072,0.0,0.0051,0.1744,0.0,0.1642,0.0026,0.0,0.0121,0.0,0.0,0.0,0.0,0.0002,126.922819096205,37.55771121344809
37.55215320110606_126.9068266821969_1_180.jpg,0.3267,0.0564,0.4118,0.0,0.0055,0.0039,0.0,0.0075,0.0001,0.0,0.1607,0.0088,0.0009,0.0158,0.0,0.0,0.0,0.0005,0.0013,126.9068266821969,37.55215320110606
37.5606335021107_126.9187670541609_0_0.jpg,0.2059,0.0071,0.3736,0.0,0.0427,0.0162,0.0,0.0094,0.0679,0.0,0.1948,0.0026,0.0,0.0789,0.0008,0.0,0.0,0.0,0.0,126.9187670541609,37.5606335021107
37.55463634016041_126.9140440376174_0_0.jpg,0.0255,0.1678,0.6771,0.0,0.0228,0.0371,0.0014,0.0004,0.0603,0.0,0.0,0.0067,0.0,0.0006,0.0,0.0,0.0,0.0,0.0002,126.9140440376174,37.55463634016041
37.56413556846192_126.9229684718044_1_180.jpg,0.3818,0.0094,0.3149,0.0,0.0,0.0121,0.0,0.0041,0.1083,0.019,0.1244,0.0029,0.0004,0.0227,0.0,0.0,0.0,0.0,0.0,126.9229684718044,37.56413556846192
37.56450057442992_126.9217394157422_0_0.jpg,0.2711,0.018,0.1328,0.0004,0.112,0.0327,0.0,0.0044,0.1946,0.0,0.231,0.0002,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,126.9217394157422,37.56450057442992
37.55959143089292_126.918635635492_1_180.jpg,0.1848,0.0064,0.238,0.0,0.003,0.0117,0.0,0.0036,0.1934,0.0005,0.2138,0.0008,0.0,0.1437,0.0003,0.0,0.0,0.0,0.0,126.918635635492,37.55959143089292
37.56137651029249_126.9204429906861_1_180.jpg,0.1399,0.0,0.6996,0.0,0.0,0.0,0.0,0.0114,0.0247,0.0,0.1127,0.0009,0.0,0.0043,0.0065,0.0,0.0,0.0,0.0,126.9204429906861,37.56137651029249
